FromCouponDate;ToCouponDate;NumberOfCoupons;InitialPrice;PriceAfterDiscount;NameOfBusiness;Category;Keywords;Area;ProminentInNewsletter;ExtraDeal;RequiresPhysicalVisit;MultipleStores;LatinName;PopularBrand;MaxCouponsPerPerson;MaxNumCouponsWithSameName;MinCoupons;Address;GeographicalArea;Video;BottomImage;PhoneReservation;ValidForSaturdays;ValidForSundays;ValidForEveryWeekday;ValidWithoutTimeExceptions;OnePersonCoupon;ExtraDiscounts;ComboDeal;Has Options;NumberOfVisits;DealStartDate;DealEndDate;Location;Amount;AmountPerDay;Discount;CouponDuration;WeekendDeal;Month;MonthAvg;Normalized;ID;RoundedDiscount;RoundedPrice;RoundedCouponDuration;HasFewerCouponsOnSameNameThanCanBuy;URL;DaysForActivation;QuantizedDealsForActivation
30/11/10 0:00;30/11/10 23:59;55;87;14;Μαρία Στέφου;Beauty;manicure, face care;South Suburbs;No;;Yes;No;No;No;3;1;10;Βύρωνας;6;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;;Single;2/12/2010;31/3/2011;Athens;770;770;0,84;120;No;11;4318;0,178323298;11_30_Μαρία Στέφου_Athens_South Suburbs;0,8;15;3;Yes;http://www.goldendeals.gr/deals/14euros-maria-stefou;1;1
1/12/10 0:00;3/12/10 23:59;32;140;69;Off 4x4 Expeditions;Outdoor Activities;;Special Deal;No;;Yes;No;Yes;No;5;5;10;Χαλκίδα;13;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;;Single;7/12/2010;7/5/2011;Athens;2208;736,1704098;0,51;152;No;12;5827,4;0,126329136;12_1_Off 4x4 Expeditions_Athens_Special Deal;0,6;70;3;No;http://www.goldendeals.gr/deals/69euros-off-expeditions;3;3
1/12/10 0:00;3/12/10 23:59;502;70;15;Gruppo Gemello;Products;;Products;Yes;;No;No;Yes;No;100;100;20;Κολωνάκι;1;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;;Single;7/12/2010;31/1/2011;Athens;7530;2510,581153;0,79;56;No;12;7932;0,316513005;12_1_Gruppo Gemello_Athens_Products;0,8;15;1;No;http://www.goldendeals.gr/deals/15euros-vassilios-diamonds;3;3
1/12/10 0:00;2/12/10 23:59;361;8;4;Δωδώνη;Tasting;Pastries;South Suburbs;No;;Yes;No;No;Yes;100;100;30;Γλυφάδα;3;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;;Single;6/12/2010;31/3/2011;Athens;1444;722,2507815;0,5;116;No;12;4537;0,159191268;12_1_Δωδώνη_Athens_South Suburbs;0,6;5;3;No;http://www.goldendeals.gr/deals/8euros-dodoni-glyfada;3;3
1/12/10 0:00;1/12/10 23:59;51;41;10;Cubo Hair Salon;Beauty;Hair Salon;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;2;15;Κορυδαλλός;5;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;;Single;3/12/2010;30/3/2011;Athens;510;510;0,76;118;No;12;4537;0,112409081;12_1_Cubo Hair Salon_Athens_Piraeus & West Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/10euros-cubo;1;1
1/12/10 0:00;1/12/10 23:59;377;105;25;’κρα style;Beauty;manicure, pedicure;Downtown;No;;Yes;Yes;No;No;2;1;20;Αμπελόκηποι, Νέα Φιλαδέλφεια;1,4;No;Yes;Yes;Yes;No;No;No;Yes;No;Yes;;Multiple;3/12/2010;31/5/2011;Athens;9425;9425;0,76;180;No;12;4537;2,077363897;12_1_’κρα style_Athens_Downtown;0,8;25;4;Yes;http://www.goldendeals.gr/deals/25euros-akra-style;1;1
1/12/10 0:00;1/12/10 23:59;499;48;24;Υδρούσσα;Tasting;Greek;North & East Suburbs;No;;Yes;No;No;No;8;8;20;Χαλάνδρι;2;No;No;Yes;No;Yes;No;No;No;No;No;;Single;3/12/2010;15/2/2011;Athens;11976;11976;0,5;75;No;12;4537;2,639629711;12_1_Υδρούσσα_Athens_North & East Suburbs;0,6;25;1;No;http://www.goldendeals.gr/deals/24euros-ydroussa;1;1
2/12/10 0:00;3/12/10 23:59;384;90;24;Anastasia;Beauty;Hair Salon;;Yes;No;Yes;No;Yes;No;4;2;20;κέντρο Θεσσαλονίκης ;12;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;;Single;7/12/2010;7/4/2011;Thessaloniki;9216;4609,600556;0,73;122;No;12;2239;2,058776488;12_2_Anastasia_Thessaloniki_No;0,8;25;3;Yes;http://www.goldendeals.gr/deals/24euros-anastasia;3;3
2/12/10 0:00;2/12/10 23:59;60;100;49;Shisha Club;Leisure;night club;Piraeus & West Suburbs;Yes;;Yes;No;Yes;No;100;100;20;Πειραιάς;5;Yes;No;Yes;No;Yes;No;No;No;No;No;;Single;4/12/2010;28/2/2011;Athens;2940;2940;0,51;87;No;12;7932;0,37065053;12_2_Shisha Club_Athens_Piraeus & West Suburbs;0,6;50;2;No;http://www.goldendeals.gr/deals/49euros-shisha-club;1;1
2/12/10 0:00;3/12/10 23:59;187;300;99;Στρατής Γαβριήλ;Beauty;botox;Downtown;No;;Yes;No;No;No;100;1;10;Αθήνα;1;No;No;Yes;No;No;No;Yes;Yes;No;No;;Single;7/12/2010;7/6/2011;Athens;18513;9259,715179;0,67;183;No;12;4537;2,040933476;12_2_Στρατής Γαβριήλ_Athens_Downtown;0,6;100;4;Yes;http://www.goldendeals.gr/deals/99euros-stratis-gabriel;3;3
2/12/10 0:00;3/12/10 23:59;160;110;25;SMG;Beauty;massage, photo analysis;North & East Suburbs;No;;Yes;No;Yes;No;4;2;10;Χαλάνδρι;2;Yes;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;;Single;7/12/2010;28/2/2011;Athens;4000;2000,694686;0,77;84;No;12;4537;0,440973041;12_2_SMG_Athens_North & East Suburbs;0,8;25;2;Yes;http://www.goldendeals.gr/deals/25euros-smg-enallaktiko;3;3
3/12/10 0:00;3/12/10 23:59;119;48;24;Balsamico;Tasting;Greek;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;10;Μπουρνάζι;4;No;No;Yes;No;Yes;No;No;Yes;No;No;;Single;7/12/2010;31/3/2011;Athens;2856;2856;0,5;115;No;12;4537;0,629490853;12_3_Balsamico_Athens_Piraeus & West Suburbs;0,6;25;3;No;http://www.goldendeals.gr/deals/24euros-balsamico;3;3
3/12/10 0:00;4/12/10 23:59;286;105;16;Υγεία & Ομορφιά - Ελεθερία Ρήγα;Beauty;cellulose treatment;South Suburbs;Yes;;Yes;No;No;No;3;1;20;Γλυφάδα;3;No;No;Yes;Yes;No;Yes;No;Yes;No;No;;Multiple;7/12/2010;30/5/2011;Athens;4576;2288,79472;0,85;175;Yes;12;2829;0,809047268;12_3_Υγεία & Ομορφιά - Ελεθερία Ρήγα_Athens_South Suburbs;0,8;15;3;Yes;http://www.goldendeals.gr/deals/16euros-ygeia-omorfia;2;2
4/12/10 0:00;6/12/10 23:59;761;17,3;8,5;Αγαπητός;Tasting;Pastries;;Yes;No;Yes;Yes;No;No;10;10;30;;12;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;;Single;7/12/2010;7/1/2011;Thessaloniki;6468,5;2156,665895;0,51;32;Yes;12;767;2,811819941;12_4_Αγαπητός_Thessaloniki_No;0,6;10;1;No;http://www.goldendeals.gr/deals/8.50euros-agapitos-thess;0;0
4/12/10 0:00;6/12/10 23:59;1489;20;9,8;Αγαπητός;Tasting;Pastries;Special Deal;Yes;;Yes;Yes;No;No;10;10;30;Σύνταγμα, Μαρούσι;1,2;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Yes;;Single;7/12/2010;7/1/2011;Athens;14592,2;4865,192869;0,51;32;Yes;12;2829;1,719757112;12_4_Αγαπητός_Athens_Special Deal;0,6;10;1;No;http://www.goldendeals.gr/deals/9.80euros-agapitos-melomakarona;0;0
4/12/10 0:00;6/12/10 23:59;29;45;23;D?cor Place;Products;decoration;Products;No;;Yes;No;Yes;No;2;1;10;Νέο Ψυχικό;2;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;;Single;7/12/2010;31/12/2010;Athens;667;222,3848113;0,49;25;Yes;12;2287;0,097238658;12_4_D?cor Place_Athens_Products;0,4;25;1;Yes;http://www.goldendeals.gr/deals/23euros-decor-place;0;0
4/12/10 0:00;6/12/10 23:59;1664;21;8;Super Bowl;Leisure;;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;20;Αγιος Ιωάννης Ρέντης;5;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;;Single;8/12/2010;15/3/2011;Athens;13312;4438,360732;0,62;98;Yes;12;2287;1,940691181;12_4_Super Bowl_Athens_Piraeus & West Suburbs;0,6;10;2;No;http://www.goldendeals.gr/deals/8euros-super-bowl;1;1
4/12/10 0:00;6/12/10 23:59;377;100;21;Όλον;Beauty;reflexology;Downtown;No;;Yes;No;No;No;5;1;20;Αμπελόκηποι;1;No;No;Yes;Yes;No;Yes;Yes;Yes;No;No;;Multiple;9/12/2010;9/6/2011;Athens;7917;2639,611021;0,79;183;Yes;12;2287;1,154180595;12_4_Όλον_Athens_Downtown;0,8;20;4;Yes;http://www.goldendeals.gr/deals/21euros-olon-kentro-olistikis-evexias;2;2
4/12/10 0:00;5/12/10 23:59;575;33,5;10;The Wall Sport Climbing Center;Gym / Exercise / Fit;climbing;North & East Suburbs;No;;Yes;No;Yes;No;10;2;10;Παλλήνη;6;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;;Single;7/12/2010;31/5/2011;Athens;5750;2875,998611;0,7;176;Yes;12;2287;1,257542025;12_4_The Wall Sport Climbing Center_Athens_North & East Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/10euros-the-wall;1;1
5/12/10 0:00;6/12/10 23:59;40;125;29;Body & Soul;Gym / Exercise / Fit;gym visits;South Suburbs;Yes;;Yes;No;Yes;No;15;100;15;Νέα Σμύρνη;3;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;;Multiple;8/12/2010;15/3/2011;Athens;1160;580,2014588;0,77;98;Yes;12;2829;0,205090654;12_5_Body & Soul_Athens_South Suburbs;0,8;30;2;No;http://www.goldendeals.gr/deals/29euros-body-soul;1;1
6/12/10 0:00;6/12/10 23:59;25;15;7;Ανοιχτό Σχολείο;Family Activities / Kid;creative past-time for kids;North & East Suburbs;No;;Yes;No;No;No;4;2;10;Παλλήνη;6;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;;Single;8/12/2010;30/4/2011;Athens;175;175;0,53;144;No;12;4537;0,038571743;12_6_Ανοιχτό Σχολείο_Athens_North & East Suburbs;0,6;5;3;Yes;http://www.goldendeals.gr/deals/7euros-anoixto-sxoleio;1;1
6/12/10 0:00;9/12/10 23:59;168;50;25;Carteco;Products;decoration;Products;Yes;;No;No;Yes;No;10;5;30;Καλλιθέα;1;Yes;No;No;Yes;Yes;Yes;Yes;Yes;No;No;;Single;11/12/2010;11/2/2011;Athens;4200;1050,182323;0,5;63;No;12;7932;0,132398175;12_6_Carteco_Athens_Products;0,6;25;1;Yes;http://www.goldendeals.gr/deals/25euros-carteco;1;1
7/12/10 0:00;8/12/10 23:59;145;30;9;La-di-da;Products;decoration;;Yes;No;Yes;Yes;Yes;No;5;5;20;;12;No;No;No;Yes;No;Yes;Yes;Yes;No;No;;Single;10/12/2010;15/1/2011;Thessaloniki;1305;652,7266412;0,7;37;No;12;2239;0,291525967;12_7_La-di-da_Thessaloniki_No;0,8;10;1;No;http://www.goldendeals.gr/deals/9euros-ladida;1;1
7/12/10 0:00;7/12/10 23:59;993;44;19,8;Meat Square;Tasting;Greek;North & East Suburbs;Yes;;Yes;Yes;Yes;No;100;100;50;Δροσιά, Χαλάνδρι, Κολωνάκι;1,2;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;;Single;9/12/2010;9/3/2011;Athens;19661,4;19661,4;0,55;91;No;12;7932;2,478744327;12_7_Meat Square_Athens_North & East Suburbs;0,6;20;2;No;http://www.goldendeals.gr/deals/19.80euros-meat-square;1;1
7/12/10 0:00;7/12/10 23:59;142;44;19,8;Meat Square;Tasting;Greek;Downtown;Yes;;Yes;Yes;Yes;No;100;100;50;Δροσιά, Χαλάνδρι, Κολωνάκι;1,2;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;;Single;9/12/2010;9/3/2011;Athens;2811,6;2811,6;0,55;91;No;12;7932;0,354462935;12_7_Meat Square_Athens_Downtown;0,6;20;2;No;http://www.goldendeals.gr/deals/19.80euros-meat-square-kentro;1;1
7/12/10 0:00;8/12/10 23:59;199;2230;209;Mediaspis;Beauty;hair removal;Piraeus & West Suburbs;No;;Yes;No;Yes;No;6;2;20;Περιστέρι;4;No;No;Yes;No;No;Yes;Yes;Yes;No;No;;Unlimited;10/12/2010;31/1/2012;Athens;41591;20802,72317;0,91;418;No;12;4537;4,585127434;12_7_Mediaspis_Athens_Piraeus & West Suburbs;1;210;4;Yes;http://www.goldendeals.gr/deals/209euros-mediaspis;1;1
7/12/10 0:00;7/12/10 23:59;520;62;12;Satin Hair;Beauty;Hair Salon, manicure;South Suburbs;No;;Yes;No;Yes;No;6;2;20;Γλυφάδα;3;No;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;;Single;9/12/2010;15/5/2011;Athens;6240;6240;0,81;158;No;12;4537;1,375358166;12_7_Satin Hair_Athens_South Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/12euros-satin-hair;1;1
8/12/10 0:00;9/12/10 23:59;349;60;9;Pa Bailar;Gym / Exercise / Fit;Dance lessons;South Suburbs;No;;Yes;No;Yes;No;100;1;20;Νέα Σμύρνη;3;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;;Multiple;13/12/2010;30/4/2011;Athens;3141;1571,045502;0,85;139;No;12;4537;0,34627408;12_8_Pa Bailar_Athens_South Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/9euros-pa-bailar;3;3
8/12/10 0:00;10/12/10 23:59;1209;350;115;St George Lycabettus;Leisure;Vacations;Special Deal;Yes;;Yes;No;Yes;Yes;100;100;10;Κολωνάκι;1;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No;Yes;;Single;14/12/2010;30/3/2011;Athens;139035;46355,73049;0,67;107;No;12;7932;5,844141515;12_8_St George Lycabettus_Athens_Special Deal;0,6;115;2;No;http://www.goldendeals.gr/deals/115euros-st-george-lycabettus-hotel;3;3
8/12/10 0:00;9/12/10 23:59;781;25;12;Θέατρο Ακάδημος;Leisure;theater;Downtown;No;;Yes;No;No;No;100;100;10;Αθήνα;1;No;No;Yes;Yes;Yes;No;No;Yes;No;No;;Single;11/12/2010;17/4/2011;Athens;9372;4687,627648;0,52;128;No;12;4537;1,033199834;12_8_Θέατρο Ακάδημος_Athens_Downtown;0,6;10;3;No;http://www.goldendeals.gr/deals/12euros-theatro-akadimos;1;1
8/12/10 0:00;8/12/10 23:59;673;55;10;La vie;Beauty;eye treatment, massage;North & East Suburbs;No;;Yes;No;Yes;No;100;2;20;Μελίσσια;2;No;No;Yes;No;No;Yes;Yes;Yes;No;Yes;;Single;10/12/2010;10/4/2011;Athens;6730;6730;0,82;122;No;12;4537;1,483359048;12_8_La vie_Athens_North & East Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/10euros-la-vie;1;1
9/12/10 0:00;10/12/10 23:59;407;68;29;All about whisky;Products;alcohol;North & East Suburbs;Yes;;No;No;Yes;No;6;3;15;Χαλάνδρι;2;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;;Single;14/12/2010;28/2/2011;Athens;11803;5903,549844;0,57;77;No;12;7932;0,744270026;12_9_All about whisky_Athens_North & East Suburbs;0,6;30;1;Yes;http://www.goldendeals.gr/deals/29euros-all-about-whisky;3;3
9/12/10 0:00;9/12/10 23:59;252;24;7;Small Caf? Bruncherie;Tasting;Non-Greek;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;15;Πειραιάς;5;No;Yes;Yes;No;No;Yes;Yes;Yes;No;No;;Single;11/12/2010;30/4/2011;Athens;1764;1764;0,71;141;No;12;4537;0,388803174;12_9_Small Caf? Bruncherie_Athens_Piraeus & West Suburbs;0,8;5;3;No;http://www.goldendeals.gr/deals/7euros-small-bruncherie;1;1
9/12/10 0:00;10/12/10 23:59;26;350;115;St George Lycabettus;Leisure;Vacations;;No;Yes;Yes;No;Yes;Yes;100;100;10;Κολωνάκι;1;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No;Yes;;Single;14/12/2010;30/3/2011;Thessaloniki;2990;1495,519278;0,67;107;No;12;2239;0,667940722;12_9_St George Lycabettus_Thessaloniki_;0,6;115;2;No;http://www.goldendeals.gr/deals/115euros-st-george-lycabettus-hotel-thess;3;3
9/12/10 0:00;10/12/10 23:59;265;50;25;Εις την Πόλιν;Tasting;Greek;;Yes;No;Yes;No;No;No;4;2;40;Λαδάδικα;12;No;No;Yes;No;Yes;No;No;No;No;No;;Single;14/12/2010;14/4/2011;Thessaloniki;6625;3313,650573;0,5;122;No;12;2239;1,479968992;12_9_Εις την Πόλιν_Thessaloniki_;0,6;25;3;Yes;http://www.goldendeals.gr/deals/25euros-eis-tin-polin;3;3
10/12/10 0:00;12/12/10 23:59;184;46;21;Petit Gourmand;Products;alcohol;Downtown;No;;Yes;No;Yes;No;6;3;10;Κολωνάκι;1;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;;Single;14/12/2010;28/2/2011;Athens;3864;1288,298217;0,54;77;Yes;12;2287;0,563313606;12_10_Petit Gourmand_Athens_Downtown;0,6;20;1;Yes;http://www.goldendeals.gr/deals/21euros-petit-gourmand;1;1
10/12/10 0:00;11/12/10 23:59;193;112;35;Frou Frou;Beauty;Hair Salon, manicure, pedicure;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;10;Πειραιάς;5;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;;Single;14/12/2010;30/4/2011;Athens;6755;3378,67315;0,69;138;Yes;12;2287;1,4773385;12_10_Frou Frou_Athens_Piraeus & West Suburbs;0,6;35;3;No;http://www.goldendeals.gr/deals/35euros-frou-frou;2;2
10/12/10 0:00;11/12/10 23:59;712;40,5;18;Barrel Haus Beer Restaurant;Tasting;Non-Greek;South Suburbs;No;;Yes;No;Yes;No;4;4;20;Αργυρούπολη;3;No;Yes;Yes;Yes;Yes;Yes;No;No;No;No;;Single;14/12/2010;14/3/2011;Athens;12816;6410,225773;0,56;91;Yes;12;2287;2,802897146;12_10_Barrel Haus Beer Restaurant_Athens_South Suburbs;0,6;20;2;No;http://www.goldendeals.gr/deals/18euros-barrel-haus;2;2
10/12/10 0:00;13/12/10 23:59;501;26;9,9;Παπασωτηρίου;Products;books;Products;Yes;;Yes;Yes;No;Yes;12;6;20;Εξάρχεια, Μαρούσι, Αθήνα, Γλυφάδα, Περιστέρι, Κηφισιά, Ηράκλειο Κρήτης;1,2,3,4,13;No;No;No;Yes;Yes;Yes;Yes;Yes;No;No;;Single;14/12/2010;31/1/2011;Athens;4959,9;1240,190311;0,62;49;Yes;12;2829;0,438384698;12_10_Παπασωτηρίου_Athens_Products;0,6;10;1;Yes;http://www.goldendeals.gr/deals/9.90euros-papasotiriou;0;0
11/12/10 0:00;14/12/10 23:59;2946;6;2,5;Haagen Dazs Caf?;Tasting;Pastries;Special Deal;Yes;;Yes;Yes;Yes;Yes;100;100;20;Γλυφάδα, Μικρολίμανο;3,5;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;;Single;16/12/2010;31/3/2011;Athens;7365;1841,569717;0,58;106;Yes;12;2829;0,65096137;12_11_Haagen Dazs Caf?_Athens_Special Deal;0,6;5;2;No;http://www.goldendeals.gr/deals/2.5euros-haagen-dazs;1;1
11/12/10 0:00;13/12/10 23:59;656;48;12;Glam Glo;Beauty;Hair Salon;North & East Suburbs;No;;Yes;No;Yes;No;4;4;20;Αγία Παρασκευή;2;No;Yes;Yes;Yes;No;No;No;Yes;Yes;No;;Single;15/12/2010;30/4/2011;Athens;7872;2624,607548;0,75;137;Yes;12;2287;1,147620266;12_11_Glam Glo_Athens_North & East Suburbs;0,8;10;3;No;http://www.goldendeals.gr/deals/12euros-glam-glow;1;1
11/12/10 0:00;13/12/10 23:59;204;6;3;Παιζώτοπος;Family Activities / Kid;playground;;Yes;No;Yes;No;No;No;20;10;10;Πυλαία Θεσ/νικης;12;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;;Single;15/12/2010;15/3/2011;Thessaloniki;612;204,0472332;0,5;91;Yes;12;767;0,266032899;12_11_Παιζώτοπος_Thessaloniki_;0,6;5;2;Yes;http://www.goldendeals.gr/deals/3euros-paizotopos;1;1
11/12/10 0:00;13/12/10 23:59;23;26;9,9;Παπασωτηρίου;Products;books;Special Deal;No;Yes;Yes;No;No;Yes;12;6;20;Θεσ/κη;12;No;No;No;Yes;Yes;Yes;Yes;Yes;No;No;;Single;14/12/2010;31/1/2011;Thessaloniki;227,7;75,91757351;0,62;49;Yes;12;139;0,546169594;12_11_Παπασωτηρίου_Thessaloniki_Special Deal;0,6;10;1;Yes;http://www.goldendeals.gr/deals/9.90euros-papasotiriou-thes;0;0
12/12/10 0:00;13/12/10 23:59;81;219,6;39;Your Spa Concept;Beauty;cellulose treatment;Piraeus & West Suburbs;No;;Yes;No;Yes;No;6;2;10;Χαϊδάρι;4;Yes;No;Yes;Yes;No;No;Yes;Yes;Yes;No;;Multiple;15/12/2010;15/6/2011;Athens;3159;1580,048628;0,82;183;Yes;12;2287;0,690882653;12_12_Your Spa Concept_Athens_Piraeus & West Suburbs;0,8;40;4;Yes;http://www.goldendeals.gr/deals/39euros-your-spa-concept;1;1
12/12/10 0:00;13/12/10 23:59;261;150;15;Ethnic Fitness Club;Gym / Exercise / Fit;pilates;South Suburbs;Yes;;Yes;No;Yes;No;6;2;20;Αγιος Δημήτριος;3;Yes;No;Yes;No;No;Yes;Yes;Yes;No;No;;Multiple;15/12/2010;31/3/2011;Athens;3915;1958,179924;0,9;107;Yes;12;2829;0,692180956;12_12_Ethnic Fitness Club_Athens_South Suburbs;1;15;2;Yes;http://www.goldendeals.gr/deals/15euros-ethnic-fitness-club;1;1
13/12/10 0:00;14/12/10 23:59;2055;114;29;King George Palace Spa;Beauty;spa, massage;Downtown;Yes;;Yes;No;Yes;No;100;100;25;Σύνταγμα;1;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;;Single;16/12/2010;31/5/2011;Athens;59595;29807,84995;0,75;167;No;12;7932;3,757923594;12_13_King George Palace Spa_Athens_Downtown;0,8;30;3;No;http://www.goldendeals.gr/deals/29euros-king-george-palace-spa;1;1
14/12/10 0:00;15/12/10 23:59;120;19;9;Madeleine Cr?me de la Cr?me;Tasting;pastries;North & East Suburbs;No;;Yes;No;Yes;No;100;100;20;Γέρακας;6;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Single;17/12/2010;7/1/2011;Athens;1080;540,1875651;0,53;22;No;12;4537;0,119062721;12_14_Madeleine Cr?me de la Cr?me_Athens_North & East Suburbs;0,6;10;1;No;http://www.goldendeals.gr/deals/9euros-creme-de-la-creme;1;1
14/12/10 0:00;14/12/10 23:59;297;52;26;Πέραν;Tasting;Greek;Piraeus & West Suburbs;No;;Yes;No;No;No;100;100;10;Νέα Χαλκηδόνα;4;Yes;No;Yes;Yes;Yes;Yes;No;No;No;Yes;;Single;16/12/2010;31/3/2011;Athens;7722;7722;0,5;106;No;12;4537;1,702005731;12_14_Πέραν_Athens_Piraeus & West Suburbs;0,6;25;2;No;http://www.goldendeals.gr/deals/26euros-peran;1;1
14/12/10 0:00;15/12/10 23:59;72;240;49;Silk Line;Beauty;skin treatment;South Suburbs;No;;Yes;No;Yes;No;6;2;15;Γλυφάδα;3;Yes;No;Yes;No;No;Yes;No;Yes;No;No;;Multiple;17/12/2010;30/6/2011;Athens;3528;1764,612713;0,8;196;No;12;4537;0,388938222;12_14_Silk Line_Athens_South Suburbs;0,8;50;4;Yes;http://www.goldendeals.gr/deals/49euros-silkline;1;1
14/12/10 0:00;16/12/10 23:59;350;52,6;19;Skin Mood;Products;beauty;Products;Yes;;No;No;Yes;No;100;100;15;Κηφισιά;2;No;Yes;No;Yes;No;Yes;Yes;Yes;No;Yes;;Single;18/12/2010;10/3/2011;Athens;6650;2217,179903;0,64;83;No;12;7932;0,279523437;12_14_Skin Mood_Athens_Products;0,6;20;2;No;http://www.goldendeals.gr/deals/19euros-skin-mood;1;1
14/12/10 0:00;15/12/10 23:59;112;240;36;Smartlipo;Beauty;massage, cellulose treatment;;Yes;No;Yes;No;Yes;No;4;2;10;Ιπποκράτειο;12;No;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;;Multiple;17/12/2010;17/6/2011;Thessaloniki;4032;2016,700243;0,85;183;No;12;2239;0,900714713;12_14_Smartlipo_Thessaloniki_;0,8;35;4;Yes;http://www.goldendeals.gr/deals/36euros-smart-lipo-solutions;1;1
15/12/10 0:00;16/12/10 23:59;271;100;32;Venti;Leisure;night club;Downtown;No;;Yes;No;Yes;No;100;100;10;Ψυρρή;1;No;Yes;Yes;Yes;Yes;Yes;No;No;No;No;Yes;Single;18/12/2010;31/5/2011;Athens;8672;4337,506079;0,68;165;No;12;4537;0,956029552;12_15_Venti_Athens_Downtown;0,6;30;3;No;http://www.goldendeals.gr/deals/32euros-venti;1;1
15/12/10 0:00;16/12/10 23:59;232;3900;120;Physical Beauty;Beauty;fat removal, BMI measurement;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;1;10;Νέα Ιωνία;4;Yes;No;Yes;No;No;Yes;Yes;Yes;No;Yes;No;Multiple;18/12/2010;31/3/2011;Athens;27840;13924,83501;0,97;104;No;12;4537;3,069172363;12_15_Physical Beauty_Athens_Piraeus & West Suburbs;1;120;2;Yes;http://www.goldendeals.gr/deals/120euros-physical-beauty;1;1
15/12/10 0:00;17/12/10 23:59;665;30;9;Pilgrim;Products;accessories;Special Deal;Yes;;Yes;No;Yes;No;10;10;10;Κολωνάκι;1;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Single;18/12/2010;28/2/2011;Athens;5985;1995,461912;0,7;73;No;12;7932;0,251571093;12_15_Pilgrim_Athens_Special Deal;0,8;10;1;No;http://www.goldendeals.gr/deals/9euros-pilgrim;0;0
16/12/10 0:00;16/12/10 23:59;151;65;12;Dance Motion;Gym / Exercise / Fit;Dance lessons;North & East Suburbs;No;;Yes;No;Yes;No;4;2;10;Μαρούσι;2;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Multiple;18/12/2010;30/4/2011;Athens;1812;1812;0,82;134;No;12;4537;0,399382852;12_16_Dance Motion_Athens_North & East Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/12euros-dance-motion;1;1
16/12/10 0:00;17/12/10 23:59;17;65;32;Porto Galo;Products;alcohol;;Yes;No;Yes;No;Yes;No;6;3;10;;12;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Single;21/12/2010;28/2/2011;Thessaloniki;544;272,0944772;0,51;70;No;12;2239;0,121525001;12_16_Porto Galo_Thessaloniki_No;0,6;30;1;Yes;http://www.goldendeals.gr/deals/32euros-porto-galo;3;3
